episode,reward,avg_q,avg_target
0,-86.65782305823305,0.09690992534160614,-0.17059010453522205
1,-181.9382302636136,0.982958197593689,-1.1735520148016874
2,-132.6589445498963,1.7248320579528809,-1.3674166319722478
3,-276.32479392929076,1.3364105224609375,-1.4221295367730291
4,-108.90788698198801,2.47088623046875,-1.5784121495280556
5,-63.60566236197768,4.386233329772949,-0.2906784425712814
6,-357.1946200792179,3.1702001094818115,-0.24768228579274157
7,-95.34773299154834,2.570094108581543,-0.5388959522905021
8,-86.58891002200285,3.0200250148773193,-0.9240472579671852
9,-364.0336896838905,2.9403076171875,-0.8192655210231625
10,-185.42545454005798,4.494686126708984,-0.6906721996936468
11,-245.91680375256877,4.3343610763549805,-0.6102382397617806
12,-89.47806605067444,2.154956102371216,-0.8601576539914351
13,-248.5888627812418,2.5174074172973633,-0.822671367029349
14,-128.95371068670212,2.4152984619140625,-1.0141485422104597
15,-522.9020726367796,2.142549514770508,-0.9729006701381877
16,-261.4142946816789,0.7146178483963013,-1.5442748278952563
17,-120.36149424151934,1.0914533138275146,-1.1939227335593279
18,-172.53265561010863,2.230710506439209,-0.9278463593596576
19,-65.48921181786513,1.9692330360412598,-1.0312509435777353
20,-78.67431537742482,2.6812987327575684,0.27068793863961194
21,-68.69580142577348,2.5224361419677734,-0.41951070609502494
22,-87.14612472411294,2.5096662044525146,-0.14858493533857325
23,-103.48763431980811,2.5417160987854004,0.1969312584597217
24,-71.40349690884696,1.8253363370895386,0.4124645377908434
25,-142.23975732073012,2.9701428413391113,0.2754050814386072
26,-83.24611826253162,1.0966209173202515,0.6182137541879307
27,-58.777391785982175,1.5014866590499878,-0.20187156638188392
28,-85.58141559233918,2.5366427898406982,-0.16500091467584882
29,-60.18487109256007,1.5354434251785278,0.6235973615501378
30,-89.10387071393419,1.5626362562179565,0.4380437718970435
31,-118.23089420275163,1.1299382448196411,0.4893692250340438
32,-189.66856129972845,0.3212522864341736,0.6389965528791601
33,-133.64099835103048,0.7779799103736877,1.0036755491947305
34,-50.17780667531787,0.8664190769195557,0.8213460068386721
35,-103.32091342205347,0.7789911031723022,1.1330571122467519
36,25.475508572408543,0.4964798092842102,1.2528977609477063
37,-62.42258441313703,0.36867859959602356,1.1399838203343295
38,-41.487743763888744,0.058106232434511185,1.3653762021145237
39,-14.490153240461353,1.157848834991455,1.9174738307209576
40,-308.5697500535031,-0.3511703610420227,1.7944554894149882
41,-198.1327444001273,-0.3984619081020355,1.530345465186276
42,-59.37709771936407,-0.6078344583511353,1.9694761648410704
43,-203.35821234537028,0.0663546770811081,2.1799243918874045
44,22.238779119119854,-0.11773681640625,2.327229350934858
45,8.59738500536967,0.11613769829273224,2.278623796120286
46,-28.978894971469032,-0.5307040214538574,1.9064271116256715
47,-165.78650442249443,1.8015179634094238,3.263750972062349
48,-166.62709434516668,1.3015050888061523,4.97547415047884
49,-133.2917139022975,4.221418857574463,6.131972266346216
50,-89.18167792002396,5.312622547149658,7.145045236945152
51,-45.867005551856856,7.80628776550293,7.512271874010563
52,-31.318285905739906,9.23037338256836,8.170714370071888
53,-135.97896302815417,11.736119270324707,8.947276248216628
54,-63.68325099925197,14.138585090637207,9.256986127257347
55,-46.411168769078046,15.275351524353027,9.252433552265167
56,-28.54313538755983,17.12029457092285,9.18212343293887
57,-178.45833625876693,17.1373233795166,9.93292813933783
58,-51.3845512641177,18.65564727783203,9.773385063648224
59,-64.7118674293999,21.066234588623047,10.03859301930666
60,-105.97363667629041,22.99002456665039,10.173144834458828
61,-104.93484155321923,23.110754013061523,9.884019768834115
62,-44.204397086627935,26.5694522857666,10.270527256965638
63,-58.0709678035266,25.222158432006836,10.831497767210006
64,-46.57637521045635,25.065166473388672,11.762660996437074
65,-48.466383162732974,23.329269409179688,11.78346333527565
66,-45.61695201780228,22.13802719116211,11.83840775257349
67,-42.34186681059235,21.745555877685547,11.787424877762794
68,-38.10088557552162,24.868146896362305,12.088936628103257
69,-29.407976869428722,19.1187801361084,12.485182649374009
70,-47.134372067747485,17.882930755615234,13.162106055498123
71,-81.45979665020347,19.741714477539062,13.819625512838364
72,-76.11392383321137,20.26192855834961,14.314797509670258
73,-70.73498743243972,21.832406997680664,14.757184491157531
74,-42.27922470940829,22.59931182861328,15.603939130306244
75,-25.935907605300308,24.372940063476562,16.42624831390381
76,-62.718375096263415,25.823843002319336,17.10596698331833
77,-38.60310795799983,24.978540420532227,17.654201134443284
78,-41.14634800732061,27.132583618164062,18.06339379310608
79,-9.047973421512795,29.401451110839844,18.992003705024718
80,-57.4027354100059,29.93926239013672,19.5335879650116
81,-29.20742944082324,30.09880828857422,20.534773692131044
82,-10.459593104573232,30.783945083618164,20.786740491867064
83,-37.755439248206464,33.8398323059082,21.490694216728212
84,-39.121574732991114,31.38933563232422,22.064821933746337
85,23.550257743852125,33.02960968017578,23.10194373893738
86,-38.21134868204652,35.276405334472656,23.79157626056671
87,2.3304374845583533,33.997032165527344,24.26231946849823
88,-41.27108439375465,32.820064544677734,24.463279401779175
89,5.8692672254330835,35.243682861328125,25.10726293182373
90,-45.836891736540515,34.30912780761719,25.21005038547516
91,-12.217195663519814,39.0406608581543,25.5858867893219
92,-64.29399468987653,37.21205139160156,26.604672733306884
93,-16.30447724565284,37.491092681884766,27.245991554260254
94,0.26772156703457384,40.09134292602539,27.719772451400758
95,-214.29650468121122,38.59466552734375,27.404853804939254
96,-68.02721732640097,40.011783599853516,28.230291972187278
97,-0.46050117806431956,40.566253662109375,27.795754654602433
98,223.4936533870815,42.05463409423828,28.730766416277206
99,-28.96164793985733,45.148155212402344,28.772029619275425
100,-0.919592440993469,42.80718231201172,28.826814845868736
101,233.49758419238705,44.095245361328125,28.760299851995637
102,-23.61658280661261,38.330162048339844,29.440351011276245
103,19.48473886353173,43.355220794677734,29.90014496853477
104,-9.516771015881343,45.670753479003906,30.346434196472167
105,-20.06288202996073,40.677738189697266,31.164398614883424
106,34.441928199684995,45.616790771484375,32.02895855140686
107,15.151689178972264,39.87397384643555,33.20019892311096
108,-31.60960553688206,37.146827697753906,34.08823597717285
109,151.97631003301927,45.97502899169922,34.58919077238264
110,264.3024788937389,42.49900436401367,35.02682146995561
111,6.221496261514543,47.283447265625,35.01556344413758
112,25.47195890731777,45.070125579833984,34.83475480100657
113,194.15616544850997,45.13711929321289,34.94983934422829
114,-29.195556003876895,45.99782180786133,34.70380830574036
115,201.36666641282602,45.422340393066406,34.29732420941036
116,256.1862809909878,46.389434814453125,34.24808098703688
117,265.9072043732468,51.34617614746094,34.489073746956436
118,241.11950940411307,51.249305725097656,34.55999099130881
119,219.48415379838582,53.33506393432617,34.59450287214467
120,223.29759917171282,53.628143310546875,33.774555131691656
121,285.92750172017,55.966522216796875,34.005336337619354
122,142.89606561056473,58.38288497924805,33.60211040355541
123,-203.8874997111489,55.97696304321289,33.63314751072934
124,-104.13542975597588,53.47736358642578,33.30378315931449
125,-49.4061893497137,50.997135162353516,33.84110364046964
126,-83.9735961605677,52.491844177246094,34.290187522768974
127,245.21846733698123,45.08553695678711,34.055428544028864
128,-22.249635977694282,43.65327072143555,34.26176311836734
129,-235.791315650293,46.06218719482422,34.41096270479114
130,-34.019526185306106,41.063175201416016,34.26396935272217
131,247.18243516720634,38.08363342285156,33.805355975502415
132,246.84201746564872,40.3931999206543,33.39144457981824
133,243.52828292001684,38.00199508666992,33.379323998677364
134,207.76813539282824,45.59199523925781,32.84881207392766
135,38.27406804887161,43.01795959472656,32.455521385192874
136,256.68724508290404,45.94700241088867,32.125821283701306
137,232.26161962317278,44.49336242675781,32.01272319225555
138,236.04677031705586,48.421085357666016,32.1247151934336
139,-391.65629424507193,47.06169891357422,32.270236660290315
140,-227.9402907272688,47.794761657714844,32.4818046837096
141,-412.106933639997,49.8454475402832,32.29511882412818
142,231.4288239839791,46.07640075683594,32.06184429203699
143,229.1710013399711,40.061248779296875,32.24628561932108
144,286.2805571384065,38.46623229980469,31.877138994742133
145,187.3136547078795,38.299949645996094,32.28837361588557
146,281.23556837508517,40.469451904296875,32.61850352872882
147,304.7603082645352,40.64850997924805,32.43005739352404
148,-36.077956360954985,41.81328582763672,33.320877764598436
149,293.73493609675666,42.489463806152344,33.10615900607412
150,298.21419355040337,41.23722839355469,33.4349952580636
151,210.1570185359869,41.84600067138672,32.879431330468044
152,287.30987213520586,42.918556213378906,33.491850165759814
153,-219.31854371910282,41.49351501464844,34.01029580504029
154,278.34186888573646,43.09123229980469,33.68055066397024
155,-22.27244500414673,36.60411834716797,33.82958709907532
156,56.580543783995836,36.705039978027344,33.55008703662503
157,-7.604782554017277,35.456695556640625,33.65647002397957
158,263.21295055494073,36.98703384399414,34.143393880267475
159,254.42698586330596,36.43960189819336,34.346395874573105
160,253.93455185063826,37.93440246582031,34.907057661168714
161,1.1897789795735605,39.895267486572266,35.43388377733467
162,-30.154864111969275,39.568546295166016,35.286509773254394
163,153.40212473959238,37.31357955932617,35.23319894565131
164,250.44237555820857,39.530975341796875,36.15628987659829
165,243.1836340414427,38.60839080810547,36.62105858366368
166,-69.61293283904753,38.93645095825195,36.86369747161865
167,240.99315275401312,44.204490661621094,36.907970801754864
168,262.6557337537896,41.47279357910156,36.91487248507413
169,202.04674920698102,44.90855407714844,37.41168901488537
170,257.8620093262092,45.213233947753906,37.16652877375765
171,222.9748993068162,41.738983154296875,37.47129387708054
172,238.0593635386856,40.04009246826172,37.568973449811544
173,266.6901362567612,41.84211730957031,38.26756882036805
174,257.0763177113357,45.22696304321289,38.781771541905485
175,192.8324717292515,45.36624526977539,39.27836618642978
176,70.22220608180992,42.28437423706055,39.559104915618896
177,-52.06929839434436,43.573184967041016,40.1275144443512
178,14.34423845915181,44.993404388427734,40.35416894317955
179,220.3968463023989,44.99591827392578,40.96256091452052
180,156.33752852734796,42.17292022705078,41.39057923395676
181,175.3500810277289,43.983612060546875,41.7135662414155
182,250.87674973799454,45.185638427734375,41.881721597209534
